year,oshpd_id,facility_name,county_name,er_service_level_desc,ed_admit,ed_visit,burden_score,facility_id,treatment_stations,true_burden_score,burden_score_normalized,visits_per_station,visits_per_station_normalized,has_treatment_data
2015,106196403,KAISER FOUNDATION HOSPITAL - DOWNEY,LOS ANGELES,BASIC,8883.0,81787.0,1.134060930105507,kaiser-foundation-hospital---downey,,1.134060930105507,,,,0
2015,106196405,PALMDALE REGIONAL MEDICAL CENTER,LOS ANGELES,BASIC,6969.0,66321.0,0.9196089225124692,palmdale-regional-medical-center,,0.9196089225124692,,,,0
2015,106201281,MADERA COMMUNITY HOSPITAL,MADERA,BASIC,2115.0,39411.0,0.5464740767651108,madera-community-hospital,,0.5464740767651108,,,,0
2015,106204019,VALLEY CHILDREN'S HOSPITAL,MADERA,BASIC,8870.0,110511.0,1.5323487528200035,valley-childrens-hospital,,1.5323487528200035,,,,0
2015,106210992,KAISER FOUNDATION HOSPITAL - SAN RAFAEL,MARIN,BASIC,3036.0,24567.0,0.3406467393339037,kaiser-foundation-hospital---san-rafael,,0.3406467393339037,,,,0
2015,106211006,MARIN GENERAL HOSPITAL,MARIN,BASIC,5100.0,31083.0,0.4309977855951369,marin-general-hospital,,0.4309977855951369,,,,0
2015,106214034,NOVATO COMMUNITY HOSPITAL,MARIN,BASIC,1304.0,13279.0,0.1841270017346402,novato-community-hospital,,0.1841270017346402,,,,0
2015,106220733,JOHN C FREMONT HEALTHCARE DISTRICT,MARIPOSA,STANDBY,159.0,5844.0,0.0810330746394485,john-c-fremont-healthcare-district,,0.0810330746394485,,,,0
2015,106230949,FRANK R HOWARD MEMORIAL HOSPITAL,MENDOCINO,STANDBY,573.0,8134.0,0.1127862815053516,frank-r-howard-memorial-hospital,,0.1127862815053516,,,,0
2015,106231013,MENDOCINO COAST DISTRICT HOSPITAL,MENDOCINO,STANDBY,666.0,9667.0,0.1340429042675478,mendocino-coast-district-hospital,,0.1340429042675478,,,,0
2015,106231396,ADVENTIST HEALTH UKIAH VALLEY,MENDOCINO,BASIC,2158.0,26690.0,0.3700843193235597,adventist-health-ukiah-valley,,0.3700843193235597,,,,0
2015,106240924,MEMORIAL HOSPITAL LOS BANOS,MERCED,BASIC,832.0,33908.0,0.47016931808255,memorial-hospital-los-banos,,0.47016931808255,,,,0
2015,106240942,MERCY MEDICAL CENTER - MERCED,MERCED,BASIC,6629.0,63828.0,0.8850409117191519,mercy-medical-center---merced,,0.8850409117191519,,,,0
2015,106250955,SURPRISE VALLEY COMMUNITY HOSPITAL,MODOC,STANDBY,18.0,369.0,0.0051165647744621,surprise-valley-community-hospital,,0.0051165647744621,,,,0
2015,106250956,MODOC MEDICAL CENTER,MODOC,STANDBY,145.0,4301.0,0.0596377915852615,modoc-medical-center,,0.0596377915852615,,,,0
2015,106260011,MAMMOTH HOSPITAL,MONO,STANDBY,319.0,8149.0,0.1129942719433378,mammoth-hospital,,0.1129942719433378,,,,0
2015,106270744,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,MONTEREY,BASIC,7125.0,48014.0,0.665763525964833,community-hospital-of-the-monterey-peninsula,,0.665763525964833,,,,0
2015,106270777,GEORGE L MEE MEMORIAL HOSPITAL,MONTEREY,BASIC,412.0,12194.0,0.1690823600536338,george-l-mee-memorial-hospital,,0.1690823600536338,,,,0
2015,106270875,SALINAS VALLEY MEMORIAL HOSPITAL,MONTEREY,BASIC,6994.0,48040.0,0.6661240427240092,salinas-valley-memorial-hospital,,0.6661240427240092,,,,0
2015,106274043,NATIVIDAD MEDICAL CENTER,MONTEREY,BASIC,4325.0,48887.0,0.6778685694556336,natividad-medical-center,,0.6778685694556336,,,,0
2015,106281047,QUEEN OF THE VALLEY MEDICAL CENTER,NAPA,BASIC,3703.0,27141.0,0.3763378984923466,queen-of-the-valley-medical-center,,0.3763378984923466,,,,0
2015,106281078,ADVENTIST HEALTH ST. HELENA,NAPA,STANDBY,1028.0,7592.0,0.1052708936794479,adventist-health-st-helena,,0.1052708936794479,,,,0
2015,106291023,SIERRA NEVADA MEMORIAL HOSPITAL,NEVADA,BASIC,3985.0,27231.0,0.3775858411202642,sierra-nevada-memorial-hospital,,0.3775858411202642,,,,0
2015,106291053,TAHOE FOREST HOSPITAL,NEVADA,BASIC,829.0,11883.0,0.1647700249727186,tahoe-forest-hospital,,0.1647700249727186,,,,0
2015,106300032,CHILDREN'S HOSPITAL OF ORANGE COUNTY,ORANGE,BASIC,6239.0,70868.0,0.9826577572807054,childrens-hospital-of-orange-county,,0.9826577572807054,,,,0
2015,106300225,ORANGE COAST MEMORIAL MEDICAL CENTER,ORANGE,BASIC,6948.0,26404.0,0.3661186349726215,orange-coast-memorial-medical-center,,0.3661186349726215,,,,0
2015,106301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,ORANGE,BASIC,8887.0,33880.0,0.4697810692649757,ahmc-anaheim-regional-medical-center,,0.4697810692649757,,,,0
2015,106301140,CHAPMAN GLOBAL MEDICAL CENTER,ORANGE,BASIC,1176.0,7890.0,0.109402970380775,chapman-global-medical-center,,0.109402970380775,,,,0
2015,106301175,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER - EUCLID,ORANGE,BASIC,10393.0,43519.0,0.6034357247149491,fountain-valley-regional-hospital--medical-center---euclid,,0.6034357247149491,,,,0
