year,oshpd_id,facility_name,county_name,er_service_level_desc,ed_admit,ed_visit,burden_score,facility_id,burden_lag_1,burden_lag_2,burden_lag_3,rolling_mean_3,rolling_mean_7,rolling_std_7,pct_change_recent,ed_visits_per_year,month,is_post_covid,year_index,high_burden_next
2022,106500852,DOCTORS MEDICAL CENTER,STANISLAUS,BASIC,14107.0,81497.0,1.1300397816377723,doctors-medical-center,1.017461490570407,0.9725078239069757,1.2204046939282045,1.040003032038385,1.1632528832922076,0.1256075008751591,0.11064624274305655,81497.0,1,1,10,0
2023,106500852,DOCTORS MEDICAL CENTER,STANISLAUS,BASIC,15847.0,78133.0,1.0833944594120526,doctors-medical-center,1.1300397816377723,1.017461490570407,0.9725078239069757,1.0769652438734105,1.1379453991425643,0.12047920746292369,-0.041277593040234754,78133.0,1,1,11,0
2024,106500852,DOCTORS MEDICAL CENTER,STANISLAUS,BASIC,15743.0,72773.0,1.009072542904961,doctors-medical-center,1.0833944594120526,1.1300397816377723,1.017461490570407,1.0741689279849285,1.100202067662657,0.11211110682590743,-0.06860097526013323,72773.0,1,1,12,0
2015,106070904,DOCTORS MEDICAL CENTER - SAN PABLO,CONTRA COSTA,BASIC,388.0,9343.0,0.1295503108070445,doctors-medical-center---san-pablo,0.4493564082547245,0.491717127457927,0.5500653783276737,0.35687461550656535,0.4051723062118424,0.1883292574685255,-0.7116980899188448,9343.0,1,0,3,0
2015,106440755,DOMINICAN HOSPITAL,SANTA CRUZ,BASIC,7167.0,43090.0,0.597487198188542,dominican-hospital,0.5421617416841956,0.4807768304198495,0.4851030315299638,0.5401419234308623,0.5263822004556378,0.05504160301467601,0.10204603580562677,43090.0,1,0,3,1
2016,106440755,DOMINICAN HOSPITAL,SANTA CRUZ,BASIC,7304.0,44494.0,0.6169551031840563,dominican-hospital,0.597487198188542,0.5421617416841956,0.4807768304198495,0.5855346810189314,0.5444967810013215,0.06255296706431444,0.03258296588535619,44494.0,1,0,4,1
2017,106440755,DOMINICAN HOSPITAL,SANTA CRUZ,BASIC,7914.0,43243.0,0.5996087006560019,dominican-hospital,0.6169551031840563,0.597487198188542,0.5421617416841956,0.6046836673428667,0.5536821009437682,0.06030356179787413,-0.02811615049220115,43243.0,1,0,5,0
2018,106440755,DOMINICAN HOSPITAL,SANTA CRUZ,BASIC,7649.0,42733.0,0.5925370257644689,dominican-hospital,0.5996087006560019,0.6169551031840563,0.597487198188542,0.6030336098681758,0.5592328044895826,0.05697460083434519,-0.011793816340217004,42733.0,1,0,6,0
2019,106440755,DOMINICAN HOSPITAL,SANTA CRUZ,BASIC,7815.0,42244.0,0.5857565374861167,dominican-hospital,0.5925370257644689,0.5996087006560019,0.6169551031840563,0.5926340879688625,0.5736118767690329,0.04697093423437697,-0.011443146982425738,42244.0,1,0,7,0
2020,106440755,DOMINICAN HOSPITAL,SANTA CRUZ,BASIC,6789.0,31711.0,0.4397056519321619,dominican-hospital,0.5857565374861167,0.5925370257644689,0.5996087006560019,0.5393330717275825,0.5677445655565062,0.06097699813653252,-0.24933718397878984,31711.0,1,1,8,0
2021,106440755,DOMINICAN HOSPITAL,SANTA CRUZ,BASIC,7163.0,33992.0,0.4713340645352731,dominican-hospital,0.4397056519321619,0.5857565374861167,0.5925370257644689,0.49893208465118394,0.5576263259638029,0.0709847615491666,0.07193087572135842,33992.0,1,1,9,0
2022,106440755,DOMINICAN HOSPITAL,SANTA CRUZ,BASIC,7625.0,38431.0,0.5328853681500083,dominican-hospital,0.4713340645352731,0.4397056519321619,0.5857565374861167,0.4813083615391478,0.5483974931011553,0.06911348710651252,0.1305895504824666,38431.0,1,1,10,0
2023,106440755,DOMINICAN HOSPITAL,SANTA CRUZ,BASIC,8497.0,39333.0,0.5453925264875823,dominican-hospital,0.5328853681500083,0.4713340645352731,0.4397056519321619,0.516537319724288,0.5381742678588018,0.062232531931606855,0.0234706356847336,39333.0,1,1,11,1
2024,106440755,DOMINICAN HOSPITAL,SANTA CRUZ,BASIC,9445.0,43375.0,0.601439016510281,dominican-hospital,0.5453925264875823,0.5328853681500083,0.4713340645352731,0.5599056370492904,0.5384357415522703,0.06253677383892525,0.1027635827422266,43375.0,1,1,12,0
2015,106190256,EAST LOS ANGELES DOCTORS HOSPITAL,LOS ANGELES,BASIC,2118.0,14021.0,0.1944155954003608,east-los-angeles-doctors-hospital,0.1774574416898807,0.167973077717707,0.1750308865800409,0.17994870493598283,0.17871925034699734,0.011210882548924326,0.09556180653227074,14021.0,1,0,3,1
2016,106190256,EAST LOS ANGELES DOCTORS HOSPITAL,LOS ANGELES,BASIC,1978.0,13995.0,0.1940550786411846,east-los-angeles-doctors-hospital,0.1944155954003608,0.1774574416898807,0.167973077717707,0.1886427052438087,0.1817864160058348,0.011886986226041103,-0.0018543613151701423,13995.0,1,0,4,0
2017,106190256,EAST LOS ANGELES DOCTORS HOSPITAL,LOS ANGELES,BASIC,2038.0,13612.0,0.1887443894579353,east-los-angeles-doctors-hospital,0.1940550786411846,0.1944155954003608,0.1774574416898807,0.19240502116649358,0.18294607824785156,0.011004964894256987,-0.02736691675598429,13612.0,1,0,5,0
2018,106190256,EAST LOS ANGELES DOCTORS HOSPITAL,LOS ANGELES,BASIC,2007.0,13339.0,0.1849589634865853,east-los-angeles-doctors-hospital,0.1887443894579353,0.1940550786411846,0.1944155954003608,0.18925281052856838,0.18323363328195638,0.010074879265777685,-0.020055833088451363,13339.0,1,0,6,1
2019,106190256,EAST LOS ANGELES DOCTORS HOSPITAL,LOS ANGELES,BASIC,1834.0,14729.0,0.2042327440733125,east-los-angeles-doctors-hospital,0.1849589634865853,0.1887443894579353,0.1940550786411846,0.19264536567261104,0.1874053272095666,0.01197828272550109,0.10420571257215698,14729.0,1,0,7,0
2020,106190256,EAST LOS ANGELES DOCTORS HOSPITAL,LOS ANGELES,BASIC,1411.0,11455.0,0.1588353644755105,east-los-angeles-doctors-hospital,0.2042327440733125,0.1849589634865853,0.1887443894579353,0.18267569067846942,0.18609993960353854,0.014649105405051766,-0.22228257179713504,11455.0,1,1,8,0
2021,106190256,EAST LOS ANGELES DOCTORS HOSPITAL,LOS ANGELES,BASIC,1167.0,9319.0,0.1292175261062664,east-los-angeles-doctors-hospital,0.1588353644755105,0.2042327440733125,0.1849589634865853,0.16409521155169648,0.17920852309159363,0.026191768997496194,-0.18646879092099553,9319.0,1,1,9,0
2022,106190256,EAST LOS ANGELES DOCTORS HOSPITAL,LOS ANGELES,BASIC,1431.0,10400.0,0.1442067036704765,east-los-angeles-doctors-hospital,0.1292175261062664,0.1588353644755105,0.2042327440733125,0.1440865314174178,0.1720358242730387,0.028135954564405492,0.11599957076939571,10400.0,1,1,10,0
2023,106190256,EAST LOS ANGELES DOCTORS HOSPITAL,LOS ANGELES,BASIC,1539.0,10102.0,0.1400746269691495,east-los-angeles-doctors-hospital,0.1442067036704765,0.1292175261062664,0.1588353644755105,0.13783295224863082,0.1643243311770337,0.028490326794904246,-0.028653846153845416,10102.0,1,1,11,0
2024,106190256,EAST LOS ANGELES DOCTORS HOSPITAL,LOS ANGELES,BASIC,1465.0,10207.0,0.1415305600350533,east-los-angeles-doctors-hospital,0.1400746269691495,0.1442067036704765,0.1292175261062664,0.14193729689155976,0.1575794984023363,0.02730982636830728,0.010393981389823458,10207.0,1,1,12,0
2015,106320859,EASTERN PLUMAS HOSPITAL-PORTOLA CAMPUS,PLUMAS,STANDBY,134.0,3520.0,0.0488084227807766,eastern-plumas-hospital-portola-campus,0.0485033701383968,0.0421804608236144,0.0422497909696098,0.0464974179142626,0.0454355111780994,0.0037207730978370407,0.00628930817609956,3520.0,1,0,3,1
2016,106320859,EASTERN PLUMAS HOSPITAL-PORTOLA CAMPUS,PLUMAS,STANDBY,153.0,4008.0,0.0555750450299298,eastern-plumas-hospital-portola-campus,0.0488084227807766,0.0485033701383968,0.0421804608236144,0.05096227931636774,0.04746341794846548,0.005562835938680363,0.13863636363636525,4008.0,1,0,4,0
2017,106320859,EASTERN PLUMAS HOSPITAL-PORTOLA CAMPUS,PLUMAS,STANDBY,112.0,3862.0,0.0535506047668635,eastern-plumas-hospital-portola-campus,0.0555750450299298,0.0488084227807766,0.0485033701383968,0.05264469085918996,0.048477949084865156,0.00556163244963972,-0.03642714570858275,3862.0,1,0,5,1
2018,106320859,EASTERN PLUMAS HOSPITAL-PORTOLA CAMPUS,PLUMAS,STANDBY,100.0,3913.0,0.0542577722560168,eastern-plumas-hospital-portola-campus,0.0535506047668635,0.0555750450299298,0.0488084227807766,0.05446114068427003,0.04930363810931539,0.005527096839790398,0.013205592957017172,3913.0,1,0,6,0
2019,106320859,EASTERN PLUMAS HOSPITAL-PORTOLA CAMPUS,PLUMAS,STANDBY,186.0,3850.0,0.0533842124164745,eastern-plumas-hospital-portola-campus,0.0542577722560168,0.0535506047668635,0.0555750450299298,0.0537308631464516,0.05089426974458177,0.004698871514712675,-0.01610017889087638,3850.0,1,0,7,0
2020,106320859,EASTERN PLUMAS HOSPITAL-PORTOLA CAMPUS,PLUMAS,STANDBY,123.0,3076.0,0.0426519058163832,eastern-plumas-hospital-portola-campus,0.0533842124164745,0.0542577722560168,0.0535506047668635,0.0500979634962915,0.05096161902926303,0.004554314928383449,-0.2010389610389622,3076.0,1,1,8,0
2021,106320859,EASTERN PLUMAS HOSPITAL-PORTOLA CAMPUS,PLUMAS,STANDBY,116.0,3306.0,0.0458410925321726,eastern-plumas-hospital-portola-campus,0.0426519058163832,0.0533842124164745,0.0542577722560168,0.04729240358834343,0.05058129365694529,0.004892425762978555,0.07477243172951922,3306.0,1,1,9,0
2022,106320859,EASTERN PLUMAS HOSPITAL-PORTOLA CAMPUS,PLUMAS,STANDBY,88.0,3461.0,0.0479903270580307,eastern-plumas-hospital-portola-campus,0.0458410925321726,0.0426519058163832,0.0533842124164745,0.045494441802195494,0.05046442283941016,0.004951252439782658,0.04688445251058764,3461.0,1,1,10,0
2023,106320859,EASTERN PLUMAS HOSPITAL-PORTOLA CAMPUS,PLUMAS,STANDBY,76.0,3718.0,0.0515538965621953,eastern-plumas-hospital-portola-campus,0.0479903270580307,0.0458410925321726,0.0426519058163832,0.048461772050799524,0.049889973058305226,0.004469301777982205,0.07425599537705743,3718.0,1,1,11,1
2024,106320859,EASTERN PLUMAS HOSPITAL-PORTOLA CAMPUS,PLUMAS,STANDBY,38.0,3888.0,0.0539111215260397,eastern-plumas-hospital-portola-campus,0.0515538965621953,0.0479903270580307,0.0458410925321726,0.051151781715421896,0.04994147545247326,0.0045203022265049774,0.04572350726197022,3888.0,1,1,12,0
2015,106014233,EDEN MEDICAL CENTER,ALAMEDA,BASIC,5750.0,38120.0,0.5285730330690931,eden-medical-center,0.5066231088469426,0.454375910824793,0.4399829725161435,0.49652401758027626,0.48238875631424305,0.04204466384689306,0.043325943564058444,38120.0,1,0,3,1
2016,106014233,EDEN MEDICAL CENTER,ALAMEDA,BASIC,6261.0,39156.0,0.5429382393193444,eden-medical-center,0.5285730330690931,0.5066231088469426,0.454375910824793,0.5260447937451267,0.4944986529152633,0.045376902681162457,0.027177334732423848,39156.0,1,0,4,0
2017,106014233,EDEN MEDICAL CENTER,ALAMEDA,BASIC,6680.0,37650.0,0.5220559993455235,eden-medical-center,0.5429382393193444,0.5285730330690931,0.5066231088469426,0.5311890905779869,0.49909154398697336,0.0421167250380192,-0.03846153846153836,37650.0,1,0,5,0
2018,106014233,EDEN MEDICAL CENTER,ALAMEDA,BASIC,6937.0,37443.0,0.519185731301313,eden-medical-center,0.5220559993455235,0.5429382393193444,0.5285730330690931,0.5280599899887269,0.5019621421747361,0.03919010645935873,-0.005498007968127654,37443.0,1,0,6,0
2019,106014233,EDEN MEDICAL CENTER,ALAMEDA,BASIC,7079.0,37055.0,0.5138057119720683,eden-medical-center,0.519185731301313,0.5220559993455235,0.5429382393193444,0.5183491475396349,0.5125082478112968,0.028093584472462792,-0.010362417541329482,37055.0,1,0,7,0
2020,106014233,EDEN MEDICAL CENTER,ALAMEDA,BASIC,6677.0,27526.0,0.3816763197339941,eden-medical-center,0.5138057119720683,0.519185731301313,0.5220559993455235,0.4715559210024584,0.5021225919411827,0.05434164884784267,-0.25715827823505605,27526.0,1,1,8,0
2021,106014233,EDEN MEDICAL CENTER,ALAMEDA,BASIC,6758.0,27691.0,0.383964214551843,eden-medical-center,0.3816763197339941,0.5138057119720683,0.519185731301313,0.42648208208596844,0.48459989275616844,0.07013073670507172,0.005994332630967099,27691.0,1,1,9,0
2022,106014233,EDEN MEDICAL CENTER,ALAMEDA,BASIC,6574.0,31062.0,0.4307065989819562,eden-medical-center,0.383964214551843,0.3816763197339941,0.5138057119720683,0.3987823777559311,0.4706189736008632,0.06965690768167418,0.12173630421436583,31062.0,1,1,10,0
2023,106014233,EDEN MEDICAL CENTER,ALAMEDA,BASIC,6707.0,36482.0,0.505860477240993,eden-medical-center,0.4307065989819562,0.383964214551843,0.3816763197339941,0.44017709692493073,0.4653221504468131,0.0644567060937284,0.1744897302169854,36482.0,1,1,11,1
2024,106014233,EDEN MEDICAL CENTER,ALAMEDA,BASIC,6895.0,38685.0,0.5364073395665757,eden-medical-center,0.505860477240993,0.4307065989819562,0.383964214551843,0.4909914719298416,0.4673723419069633,0.0667494734921651,0.0603859437530837,38685.0,1,1,12,0
2015,106331168,EISENHOWER MEDICAL CENTER,RIVERSIDE,BASIC,14302.0,61452.0,0.8520952263421276,eisenhower-medical-center,0.7976433296773237,0.7177056713446027,0.7183296426585616,0.7891480757880179,0.7714434675056538,0.06557430418328383,0.06826597131681876,61452.0,1,0,3,0
2016,106331168,EISENHOWER MEDICAL CENTER,RIVERSIDE,BASIC,14337.0,61493.0,0.8526637335392901,eisenhower-medical-center,0.8520952263421276,0.7976433296773237,0.7177056713446027,0.8341340965195805,0.7876875207123811,0.06741170780922486,0.000667187398294661,61493.0,1,0,4,1
2017,106331168,EISENHOWER MEDICAL CENTER,RIVERSIDE,BASIC,17538.0,63054.0,0.8743086051190607,eisenhower-medical-center,0.8526637335392901,0.8520952263421276,0.7976433296773237,0.8596891883334928,0.8021243681134944,0.06989997179615476,0.025385003171092647,63054.0,1,0,5,0
2018,106331168,EISENHOWER MEDICAL CENTER,RIVERSIDE,BASIC,19546.0,57341.0,0.7950919803046922,eisenhower-medical-center,0.8743086051190607,0.8526637335392901,0.8520952263421276,0.8406881063210143,0.8011197412836655,0.06386498758884382,-0.09060487835823261,57341.0,1,0,6,0
2019,106331168,EISENHOWER MEDICAL CENTER,RIVERSIDE,BASIC,15692.0,56660.0,0.7856492144201157,eisenhower-medical-center,0.7950919803046922,0.8743086051190607,0.8526637335392901,0.8183499332812896,0.8107368229638875,0.05355703935853812,-0.011876318864338018,56660.0,1,0,7,0
2020,106331168,EISENHOWER MEDICAL CENTER,RIVERSIDE,BASIC,14360.0,40581.0,0.5626973309280395,eisenhower-medical-center,0.7856492144201157,0.7950919803046922,0.8743086051190607,0.7144795085509491,0.7885927743329499,0.10539324851757015,-0.28378044475820674,40581.0,1,1,8,0
2021,106331168,EISENHOWER MEDICAL CENTER,RIVERSIDE,BASIC,15622.0,51112.0,0.7087204844235961,eisenhower-medical-center,0.5626973309280395,0.7856492144201157,0.7950919803046922,0.6856890099239171,0.7758895107252746,0.10940329123464664,0.2595056799980286,51112.0,1,1,9,0
2022,106331168,EISENHOWER MEDICAL CENTER,RIVERSIDE,BASIC,16728.0,59338.0,0.8227824406152635,eisenhower-medical-center,0.7087204844235961,0.5626973309280395,0.7856492144201157,0.6980667519889664,0.7717019699071511,0.10652336840032177,0.16094067929253406,59338.0,1,1,10,1
2023,106331168,EISENHOWER MEDICAL CENTER,RIVERSIDE,BASIC,17060.0,62536.0,0.8671260019939351,eisenhower-medical-center,0.8227824406152635,0.7087204844235961,0.5626973309280395,0.7995429756775984,0.7737680082578147,0.10847766837780666,0.05389463750042133,62536.0,1,1,11,1
2024,106331168,EISENHOWER MEDICAL CENTER,RIVERSIDE,BASIC,16295.0,68972.0,0.9563677659192416,eisenhower-medical-center,0.8671260019939351,0.8227824406152635,0.7087204844235961,0.88209206950948,0.7854907455149834,0.12441645732465376,0.10291671996929767,68972.0,1,1,12,0
2022,106430763,EL CAMINO HEALTH,SANTA CLARA,BASIC,13891.0,58812.0,0.8154889092565452,el-camino-health,0.6518004345613552,0.5326912437412211,0.7106478624822689,0.6666601958530404,0.6776571125103475,0.1179967014800844,0.25113281000702015,58812.0,1,1,10,1
2023,106430763,EL CAMINO HEALTH,SANTA CLARA,BASIC,14509.0,63151.0,0.8756536099513719,el-camino-health,0.8154889092565452,0.6518004345613552,0.5326912437412211,0.7809809845897574,0.7172564119985524,0.13521441775904605,0.0737774603822349,63151.0,1,1,11,1
2024,106430763,EL CAMINO HEALTH,SANTA CLARA,BASIC,14335.0,65807.0,0.9124817835041398,el-camino-health,0.8756536099513719,0.8154889092565452,0.6518004345613552,0.8678747675706857,0.7497939739161503,0.14483959620622863,0.042057924656775075,65807.0,1,1,12,0
2015,106430763,EL CAMINO HOSPITAL,SANTA CLARA,BASIC,8611.0,52231.0,0.7242365710973715,el-camino-hospital,0.6942582159689512,0.6759827894845581,0.652271879554124,0.6981591921836269,0.6866873640262512,0.03036595812406853,0.043180411032774854,52231.0,1,0,3,0
2016,106430763,EL CAMINO HOSPITAL,SANTA CLARA,BASIC,9011.0,49996.0,0.6932459958374181,el-camino-hospital,0.7242365710973715,0.6942582159689512,0.6759827894845581,0.703913594301247,0.6879990903884845,0.026460757544737885,-0.04279067986444835,49996.0,1,0,4,0
2017,106430763,EL CAMINO HOSPITAL,SANTA CLARA,BASIC,10348.0,49846.0,0.6911660914575554,el-camino-hospital,0.6932459958374181,0.7242365710973715,0.6942582159689512,0.7028828861307818,0.6885269238999964,0.023702510440212265,-0.003000240019201644,49846.0,1,0,5,1
2018,106430763,EL CAMINO HOSPITAL,SANTA CLARA,BASIC,10688.0,50220.0,0.696351986378013,el-camino-hospital,0.6911660914575554,0.6932459958374181,0.7242365710973715,0.6935880245576622,0.6896447899682844,0.021838533363454576,0.00750310957749884,50220.0,1,0,6,0
2015,106130699,EL CENTRO REGIONAL MEDICAL CENTER,IMPERIAL,BASIC,3284.0,45938.0,0.636977649347534,el-centro-regional-medical-center,0.6347729507048796,0.6109372465116537,0.5649574936874903,0.6275626155213557,0.6119113350628894,0.03344939286938039,0.0034732082395858006,45938.0,1,0,3,1
2016,106130699,EL CENTRO REGIONAL MEDICAL CENTER,IMPERIAL,BASIC,3139.0,45959.0,0.6372688359607148,el-centro-regional-medical-center,0.636977649347534,0.6347729507048796,0.6109372465116537,0.6363398120043762,0.6169828352424545,0.03110863196693581,0.00045713788149255347,45959.0,1,0,4,0
2017,106130699,EL CENTRO REGIONAL MEDICAL CENTER,IMPERIAL,BASIC,3678.0,44720.0,0.6200888257830494,el-centro-regional-medical-center,0.6372688359607148,0.636977649347534,0.6347729507048796,0.6314451036970994,0.6175005003325537,0.027853284351337323,-0.026958811114254053,44720.0,1,0,5,0
2018,106130699,EL CENTRO REGIONAL MEDICAL CENTER,IMPERIAL,BASIC,3834.0,41865.0,0.5805013124196637,el-centro-regional-medical-center,0.6200888257830494,0.6372688359607148,0.636977649347534,0.6126196580544759,0.6122149020592836,0.029018397349069296,-0.06384168157423968,41865.0,1,0,6,0
2019,106130699,EL CENTRO REGIONAL MEDICAL CENTER,IMPERIAL,BASIC,4232.0,40247.0,0.5580660771755453,el-centro-regional-medical-center,0.5805013124196637,0.6200888257830494,0.6372688359607148,0.5862187384594195,0.6112304139861486,0.03094202207667086,-0.038648035351725805,40247.0,1,0,7,0
2020,106130699,EL CENTRO REGIONAL MEDICAL CENTER,IMPERIAL,BASIC,4153.0,29188.0,0.4047216602628722,el-centro-regional-medical-center,0.5580660771755453,0.5805013124196637,0.6200888257830494,0.5144296832860271,0.5817710445220371,0.08397941280830933,-0.27477824434119313,29188.0,1,1,8,0
2021,106130699,EL CENTRO REGIONAL MEDICAL CENTER,IMPERIAL,BASIC,3861.0,30404.0,0.4215827517689587,el-centro-regional-medical-center,0.4047216602628722,0.5580660771755453,0.5805013124196637,0.4614568297357921,0.5513153018169054,0.09888838142391769,0.041660956557489394,30404.0,1,1,9,0
2022,106130699,EL CENTRO REGIONAL MEDICAL CENTER,IMPERIAL,BASIC,3483.0,34032.0,0.4718887057032365,el-centro-regional-medical-center,0.4215827517689587,0.4047216602628722,0.5580660771755453,0.4327310392450225,0.5277311670105772,0.09464894643510972,0.11932640442047095,34032.0,1,1,10,0
2023,106130699,EL CENTRO REGIONAL MEDICAL CENTER,IMPERIAL,BASIC,2847.0,30623.0,0.4246194121635581,el-centro-regional-medical-center,0.4718887057032365,0.4215827517689587,0.4047216602628722,0.43936362321191774,0.49735267789669774,0.08748724024142485,-0.10017042783262825,30623.0,1,1,11,0
2024,106130699,EL CENTRO REGIONAL MEDICAL CENTER,IMPERIAL,BASIC,3011.0,31409.0,0.4355181111140384,el-centro-regional-medical-center,0.4246194121635581,0.4718887057032365,0.4215827517689587,0.444008742993611,0.4709854329439818,0.0704944839884746,0.025666982333540245,31409.0,1,1,12,0
2015,106190298,EMANATE HEALTH FOOTHILL PRESBYTERIAN HOSPITAL,LOS ANGELES,BASIC,4108.0,21484.0,0.2978977713131268,emanate-health-foothill-presbyterian-hospital,0.3075346616064904,0.3040404222483212,0.3204439347908379,0.30315761838931277,0.30747919748969404,0.009516939148935257,-0.0313359484196764,21484.0,1,0,3,0
